# Overhead  Command  Source Shared Object  Source Symbol                                         Target Symbol                                         Basic Block Cycles
     0.00%  wrk      [kernel.kallsyms]     [k] ip_rcv                                            [k] __netif_receive_skb_one_core                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_gro_receive                                   [k] udp_gro_receive                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] handle_edge_irq                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_nf_forward_ip                                  [k] br_validate_ipv4.isra.0                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __nf_ct_refresh_acct                              [k] nf_conntrack_udp_packet                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] check_cfs_rq_runtime                              [k] put_prev_entity                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] lock_hrtimer_base                                 [k] _raw_spin_lock_irqsave                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] select_estimate_accuracy                          [k] ep_poll                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ipv4_mtu                                          [k] __ip_vs_get_out_rt                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_rcv_finish                                     [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_entail                                        [k] tcp_chrono_start                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] tcp_v4_send_check                                 -                 
